Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp
1424,3.190191227,7.489145014,1.081327453,77.22919958,78.51723455
873,3.682352808,0.720287572,3.575187358,76.59169972,82.71247017
634,2.184813629,5.285553343,1.210990107,77.02111945,79.96569716
959,2.309761579,11.40735036,0.878724173,74.93217312,86.29917742
688,2.943915184,9.381985448,2.083720586,76.43963102,80.06780353
1076,2.494089948,3.418824051,1.68792914,78.32233742,80.79028801
1192,2.423820708,8.257578743,3.078788558,75.54671661,91.97345709
1098,5.20336813,4.675216561,2.067921265,73.64238767,69.15436338
841,2.53271243,3.501505791,2.581695138,76.29418013,75.90869751
1036,5.636036612,4.329150006,3.978085628,77.13797079,78.35176084
796,2.748740549,6.85134519,2.404892457,76.47380717,78.91911621
561,3.577082558,9.53178914,2.78853329,77.68883641,70.13353038
842,3.024014167,8.073837657,2.504470275,77.52614224,75.1537997
478,4.032627381,6.777304067,2.447404669,74.53688176,79.19895454
1018,4.238126126,8.273003412,1.617141639,77.0530069,78.43489263
768,3.191888541,4.493910276,2.583188152,78.09700257,84.97108304
770,3.356932119,6.216727024,1.592926151,78.49315943,84.58604534
1091,4.734335407,10.99371751,2.055986362,77.02060239,73.73192297
733,4.539822212,3.973995003,4.089875487,78.53898534,79.90805305
1172,4.56953825,6.162248304,3.303369377,73.84495353,81.9630722
808,3.394040853,5.762032257,2.971988969,77.40658523,78.3328585
901,2.49569856,7.525967917,1.421498423,77.53464042,83.88351132
671,2.38276693,4.145450257,1.531106923,76.3610425,72.79546812
534,2.433248092,7.999657448,2.750900627,77.36931054,87.90622744
647,3.787867986,7.335637016,2.432584809,76.07626578,86.54775038
453,2.877943346,4.808492102,3.276019402,75.40675711,69.56090949
466,5.109186032,8.355138155,1.679803496,74.96832552,71.16365087
733,3.07614678,5.890856392,1.932505448,76.42849516,74.59916158
663,3.759915357,3.33087856,1.026883373,77.37245687,86.66814203
636,4.872198824,8.48040005,1.985614091,78.43014623,70.52058072
761,2.343649724,10.86727921,4.423090165,76.58781218,80.80792585
683,2.369701622,4.663605577,1.649664133,76.09885842,78.43323699
543,4.230492259,5.838544133,2.680154866,78.07266057,76.16056605
793,5.265928281,5.869576595,3.512349667,76.34369017,84.96201969
572,3.888709927,8.009265606,2.696214032,76.25339356,76.51478848
895,2.565637211,6.997402167,3.354305192,76.93234881,77.64924702
557,2.154987509,9.898538889,1.731311931,76.28485005,89.47123581
1292,3.230724662,3.240460201,1.742440456,75.97554537,74.34146439
850,2.462434169,1.786279385,1.664857267,78.39269839,78.52205841
567,4.285839012,5.67132669,1.293482938,77.14691871,71.37205288
921,2.441916868,5.002277605,1.34359598,75.76885861,71.33577199
771,3.655081186,5.697574896,1.695206349,76.29807566,75.78978042
417,2.44804934,6.964050312,2.580215067,76.16210733,86.90273366
684,2.181097504,8.897160151,3.004070994,74.85519263,80.60382238
484,2.389605016,7.761719449,1.122667662,77.39617146,78.81885012
975,2.70948854,7.358303441,1.843751377,75.32305251,66.59620106
880,2.994848877,6.823714677,1.510347476,76.25236778,86.93991173
733,3.178671776,4.742319517,4.341713115,75.01813363,80.96021301
403,2.694817558,7.459211088,2.579977514,75.96376822,74.26298365
817,3.648426024,1.916969891,2.409163257,77.95220375,77.48267062
445,2.481776082,3.644914104,1.602844596,76.25854444,71.57499938
869,2.762599208,6.62082749,1.410147301,75.15924611,84.81570551
764,2.68328725,2.857361752,1.522304014,76.58997551,80.20135956
938,3.0738283,7.414277238,4.478904102,76.09992716,73.24920895
960,3.015433244,6.614569275,3.370212574,80.039728,79.38139019
850,5.052130044,6.559464079,2.63962551,74.3565812,74.93848276
762,4.359697538,1.240667218,2.196076066,76.32575418,76.83281728
1026,3.249627623,8.756047727,0.806157542,77.83382685,67.35506469
799,2.419380978,9.985853689,2.635484223,75.69894718,76.76271535
1068,2.804106419,3.920809403,1.480661222,78.68956513,66.96280515
1159,3.263504313,9.701630723,1.433590367,75.33708288,86.03174554
762,3.236121207,11.01395685,4.718353296,75.88600638,79.55017364
500,2.888588569,7.57746837,4.271799208,78.38494951,75.26953483
660,2.758412536,6.428925087,2.428280734,76.00207883,73.04131136
1351,4.621872051,7.056243475,1.888387677,77.51127011,83.36097394
678,2.268526139,4.388601761,1.614912529,77.66200213,89.25202096
710,4.854617252,8.223274059,3.423550559,74.12751942,72.29603574
496,2.714257622,6.77725727,2.576025082,74.58859679,85.73009872
944,4.723174531,4.848367875,1.22216563,77.42745247,69.48603265
892,2.055541883,5.890515103,2.516196843,77.09490833,67.54156889
379,2.312564344,8.355665287,2.067290096,74.76753118,70.40229093
734,2.790814499,4.777325422,2.880281296,77.02179571,79.54054455
704,3.919300435,5.3540447,4.381097287,77.77803152,79.21501029
932,3.462550181,5.453049466,1.640366381,77.91467535,83.60363971
1055,3.948731897,2.29669644,1.621109579,77.47132407,66.0905916
749,3.379444696,4.377735519,3.01599996,77.04793318,88.56364643
651,3.26263093,7.437032963,3.336545378,76.70754936,75.46140617
645,3.492918502,4.56503938,2.907308337,76.55079476,88.59847689
902,3.982949474,8.003270695,1.542622795,77.19234042,76.54913668
1055,5.540240119,4.785538143,2.453284618,75.75538871,86.39102174
607,2.738637553,4.711852683,2.047692167,77.64327719,64.87640262
965,4.991786844,6.78683224,1.766823105,74.95088197,83.47965397
728,3.575681242,7.729213312,3.629951839,81.38229757,86.62561842
600,3.74901786,5.060544098,2.317420736,77.01744056,72.0036638
428,2.467040508,6.29582351,3.173783938,75.59057705,75.04944018
691,4.375961989,4.628115632,1.498219832,78.59582366,80.28480101
791,3.939635618,6.450641228,1.480922825,76.97811776,65.06889819
587,3.031463943,3.001218032,3.018338216,76.34448686,74.80934451
794,3.938692041,6.236452353,3.01492004,76.73616225,75.47887751
507,2.595563183,10.6081726,2.516150951,77.51895487,77.04485448
676,2.534531417,7.868853097,4.207844721,76.69472486,79.03118388
902,2.20533428,6.227453891,1.770624962,78.97644475,87.20654798
817,5.545122669,7.236678741,2.756079288,80.85682096,76.46075123
514,2.485941825,3.363849218,1.829799957,76.89787343,86.6543582
1115,3.137311602,7.398409933,1.787156999,74.93608409,82.15318115
1213,2.212465582,6.626780002,1.399535209,78.16528408,85.85754051
1276,3.862435657,7.227847369,1.538045745,73.97335251,89.83725187
583,5.161965213,6.359111082,3.491923466,80.16648371,74.14374505
854,3.107089263,5.407765539,0.821014123,77.29015467,80.33415082
708,2.947438925,5.088072943,2.924952052,77.46225949,76.9100848
1330,4.074117452,11.20544316,1.944825349,76.58748769,76.12113294
673,2.099733913,7.829910701,1.332635443,74.54708021,75.83400919
930,3.985658817,5.712388114,1.165637488,74.58697518,75.31295872
602,1.946548196,4.528127102,2.371464128,73.42405165,85.60507693
493,2.375936163,6.254644675,1.883693598,73.88718707,83.5580831
859,2.861825824,8.591731874,2.941315534,76.08944486,74.43905824
437,3.454288778,5.763059063,2.047519268,80.71218685,76.55549808
698,2.780045273,8.48054226,1.991972981,79.04314334,74.15250428
618,4.008036949,5.730148955,2.445101378,78.53607529,83.02834941
521,3.934726928,6.254171555,1.619508756,74.31872533,80.14410801
663,2.753605513,6.508275726,2.311190176,76.11115326,67.84557848
529,5.22272633,9.278491883,1.86721485,76.81131975,74.15109425
1015,3.087603822,11.87377515,2.163798836,76.62488954,84.13962903
521,4.616063918,4.635117682,3.392545198,76.46494994,75.82512792
496,2.901275062,4.526280857,1.42795887,75.18562816,81.97889644
644,2.69613012,5.301801231,1.347740374,77.05838962,86.85436064
411,2.560487381,6.506800607,2.992042285,79.68631162,74.9324785
985,4.142760858,5.221758214,4.333798851,76.98946699,77.37292012
1058,4.176574193,10.44596844,1.5327593,77.38385961,87.72247596
676,5.590796867,5.415023133,1.854310979,76.54818562,67.05913373
595,4.617683205,8.152852057,1.412562689,74.91536563,71.12811119
653,3.171879186,5.959312443,1.496665694,76.01665421,80.28062079
950,3.001463443,7.651084418,2.356289838,78.2889293,78.91567212
641,0.807346537,6.660406385,3.556692238,75.01888944,79.13915153
422,4.255702678,3.689423109,2.330045474,74.54367779,90.81675777
950,3.292651863,7.947772179,1.264068832,77.0289608,81.40521144
562,2.464344864,7.532778238,1.905112765,81.07770964,78.83395842
514,2.897124913,4.423857193,2.121866794,76.62171639,75.35297845
687,4.233753882,5.827524389,3.1302716,74.08342749,68.66329748
752,4.000927544,2.951897854,3.222068986,76.71383738,84.30434316
668,2.070003882,9.945150078,3.032991977,77.02342185,79.07189784
808,2.370637561,9.81211538,1.178424463,77.33275512,79.27398586
557,4.888647552,6.500734711,2.380194774,74.13492828,80.51172248
762,1.386896072,6.560161106,1.470647204,80.79940181,74.00812251
863,2.916198406,9.304845822,2.748048785,75.74993029,67.67668813
720,3.879221833,7.907090111,1.916450353,76.79574443,86.43088633
1294,3.178243916,4.776295814,2.196025684,74.65663199,70.73492584
850,2.911870488,7.239983967,2.618003065,76.24378427,87.17723308
453,4.159076126,5.013127255,2.802349441,77.47402985,64.64215158
794,5.111697621,10.5883077,1.070221922,77.67978982,69.98182914
1027,2.820626571,7.490727666,1.196674443,75.58743499,63.87759061
530,5.204290187,7.979384428,1.695394653,77.46754937,81.46789712
435,4.883192126,10.47539844,1.923990944,78.37739011,81.34920516
585,3.84847364,6.304896212,1.338106776,77.4656407,68.73052885
1252,5.674957273,5.945276969,1.600000933,76.01474251,71.99764551
1086,3.542768643,8.753036689,2.802036318,77.56532871,72.20897924
530,2.767051465,8.649879513,3.767333595,76.16061972,76.1012778
647,2.122159847,10.43019248,1.38479987,75.41589982,86.83007145
811,3.07180163,7.091123086,2.746268918,76.13856678,74.83000875
579,2.312672393,6.106166325,2.43816879,76.60034973,71.8445045
915,4.397695058,5.189004631,2.269968472,77.23915076,85.06969864
775,4.427195104,6.825079541,1.142140514,74.87528886,70.96918025
760,3.914806389,6.543843648,1.640012069,78.63598915,77.95747463
580,2.230721753,5.731391009,2.569654357,77.12967125,74.39580689
653,2.475160639,6.625956532,2.479978097,76.73428611,82.02973238
615,4.414851355,2.794729132,3.155571424,75.46682941,84.03518423
658,2.770404267,4.97648189,1.443695235,75.28423019,74.76397615
883,4.123876726,5.67101935,4.283296393,75.46406134,86.03938371
478,2.27669318,6.008762329,2.15865393,75.86793653,80.61700233
834,1.918167431,6.782092415,1.319241083,74.10541179,86.71160211
846,3.917048991,2.685701786,2.430776014,74.601361,75.6113439
794,3.424242823,5.681970834,3.237348066,77.5098711,83.84600248
1163,3.968650391,4.288223933,1.611235638,76.40319453,88.59665165
802,4.266763435,8.983240983,1.093377971,77.9474712,75.89927394
902,2.656422256,4.166406404,2.673558282,77.27070443,78.64121166
737,2.65500211,3.539253951,1.754619979,75.26079582,69.94197858
935,3.845632265,5.382471734,2.674657319,74.57104635,80.24067561
923,2.974072899,3.868675229,1.46263789,75.87000915,85.36304969
522,2.809400511,6.750110597,2.618713981,76.94102277,81.96682479
832,3.166196628,7.245494227,1.626018984,76.84427481,87.10333815
464,2.085251191,6.893335761,1.631902365,74.10758609,80.11153167
709,4.959869983,4.832435316,1.400753308,75.68221675,72.44731728
1196,3.704425641,5.219230462,0.395254034,76.76528315,70.95833094
583,3.397936191,6.146661107,1.627376493,76.22426128,70.61435969
361,2.30774241,8.237947751,1.24138128,75.65986773,81.24452134
1100,2.618713701,5.908593681,1.56785799,77.00961888,83.5480816
478,2.322971329,4.650405781,2.80096903,77.63752047,70.76068397
1266,4.013943221,11.87844964,1.610831747,76.78106583,76.86600401
1092,3.424810864,5.55507139,0.91371439,74.04975005,77.97699789
1280,3.418698934,7.508984426,1.569087474,79.93752093,85.19684305
432,2.115838806,6.808151819,2.654194055,75.92626609,72.46695725
575,4.240516808,7.495465152,1.403731292,77.8736735,82.4263188
559,4.08485155,11.17381534,1.662004249,74.99261895,74.67283376
778,4.173778168,2.329088488,1.53222775,78.27442993,90.01338482
782,2.802165336,8.723511659,2.938099936,76.9536137,73.22971711
1253,1.949298484,4.948504873,1.688308329,73.24112098,88.66520272
646,3.879700973,6.215511853,3.939427595,75.13308267,84.05549638
446,2.320950576,3.988351098,1.472631319,77.20868365,81.69641799
494,3.224115942,5.419407902,1.675688906,76.82742679,75.777564
616,3.233757342,4.455450628,1.403337636,80.31642208,85.24413933
1023,2.75740685,4.436939844,1.426170008,77.96942249,78.12552951
784,4.333658486,6.633997864,1.480859928,77.57833828,76.35219697
769,3.95256591,5.30822188,1.27741674,78.63498195,78.71659187
801,5.053296772,8.410739829,2.151900835,77.69478112,74.190322
637,3.79686141,7.102688412,1.984935958,73.47805639,71.17436888
653,3.881973305,8.980157227,3.31414494,77.49236517,79.5062943
944,2.735850511,6.203797472,1.975979803,73.87959967,77.08710863
998,2.497433213,5.507579387,3.279698281,74.85135221,85.547043
561,3.133501417,6.004069023,1.994892851,74.7696745,74.35186651
520,4.404900226,6.023335797,0.918951542,76.97311792,75.28339693
620,2.273815771,5.001799002,4.65952495,77.72272025,85.3054607
701,3.520521149,1.72890802,1.94392848,78.16094549,78.39910341
865,4.42329884,6.472040634,1.938270447,76.16462113,74.88412877
768,2.665900623,7.191727618,3.870640844,78.73608097,72.76795825
970,2.525131252,6.740463636,2.073680956,75.63502505,81.94065061
977,2.750422929,8.611744221,1.659195829,76.41938052,80.4240379
643,2.327540192,4.526079951,1.687206431,81.02517932,87.16986031
370,2.382148744,4.373560376,3.020646985,76.73040964,84.84346506
648,2.689928416,4.447166129,2.526988594,75.63716102,69.66751507
628,2.054187772,6.794190126,1.273609669,76.90859573,89.3437093
997,4.21677243,4.157443188,2.448407848,78.25663983,77.4293489
543,4.133426218,5.380815941,1.309174957,74.90588241,83.38724435
558,4.600099276,6.896475603,1.344885791,77.97386976,90.72347144
815,4.634729383,6.926150236,4.331733331,81.43484785,82.26137293
1129,3.158654879,7.449447884,1.54086902,78.02367081,86.25765873
544,3.573358565,4.029156016,2.296087141,77.11855499,66.89852737
1187,0.407292829,2.650923641,2.831640721,76.4350653,76.75325979
1359,4.210163446,5.169752599,1.539087636,80.96545919,79.91601476
529,2.95123289,4.581551656,2.53249394,75.26005586,72.86593813
924,2.297703659,5.987550097,1.086345868,74.671578,76.7872141
569,2.681017459,7.633607685,3.286169701,76.10963977,75.5320678
597,3.870977845,8.084320862,0.798268571,78.32455534,68.8661643
514,2.559792747,6.122268938,1.164676386,80.34059163,85.47505747
682,3.809118973,4.131017538,1.506432968,77.44150653,84.55555101
614,4.009421475,4.685847287,2.256571751,75.49625594,67.97446845
771,3.178259929,4.289521218,1.410251574,77.97215592,65.64138778
416,3.016342197,6.970404709,1.819151729,73.84538193,84.65124387
768,3.478402608,8.309347266,4.629051458,76.48736806,79.5841995
981,2.761758018,4.995088973,2.165829018,75.3778493,83.8381135
1137,4.152890319,9.123702073,2.973972625,75.82622389,84.28661877
1346,2.419811058,4.920838586,2.519936602,77.27500739,75.70999036
814,3.266709277,7.747184865,0.190855366,75.33856396,74.24514928
611,4.813572431,5.304950072,3.191174212,76.91436931,78.37865904
629,5.573521789,4.761188396,2.382941639,75.70426315,75.83161473
974,3.906024546,4.784099683,2.657790415,74.9974115,77.68151062
515,4.126271232,6.829178655,2.515842734,74.39638996,70.51546131
575,3.536075721,6.736164555,1.155049233,77.15601976,86.87926423
531,3.54325182,7.421253431,2.635775681,76.28661489,73.27616165
598,4.691445759,5.259211237,2.513163368,74.60947464,80.29886784
868,2.672808765,5.273916775,1.905387341,78.47547761,72.08836147
669,5.088484362,7.136232318,2.193625376,75.65626968,69.47518895
766,3.140138505,3.949418778,2.124641162,74.25573775,75.66674125
728,2.293929695,4.074800709,2.878275076,74.08039115,73.14725821
851,2.862372355,10.67500521,2.039879673,76.33957639,78.77745154
760,3.628139512,3.795526365,1.558528461,74.02859479,81.32915251
1014,4.317007929,9.773086772,1.699580485,76.41316751,84.48694888
1260,3.074940475,5.396675674,2.968575578,75.73146484,74.8093302
822,2.804917427,4.453806671,0.513631871,78.20922646,78.41206054
918,2.729960993,5.48143836,2.350553792,75.98116896,78.12901916
1130,3.384105137,5.538993184,1.472122763,80.93280267,78.58267611
913,2.871362313,6.143666741,3.194376299,77.07371934,74.24809502
932,3.57133638,10.81291421,2.700269748,76.4898902,83.69629649
1165,2.59422866,6.971408407,2.371459173,76.38173087,84.11685311
441,2.023461283,4.758943732,1.777812168,75.27456952,84.06104672
569,3.095998031,3.364111339,3.936735676,75.81971729,91.07002428
1030,4.01922979,5.36688805,3.134920968,77.06420634,78.76574432
646,4.290860998,5.049533875,2.433030784,76.13610196,88.28980012
461,3.842203435,8.402017286,3.835268989,73.58571338,84.11014187
777,2.878184831,5.310217663,1.92796711,77.3427578,90.10934981
552,3.768027534,6.628678437,1.463453854,76.19822892,76.91093963
809,2.727917608,6.786472619,3.205535998,81.27112747,82.55530331
842,3.973499013,5.893345116,0.984838542,76.36227765,81.23873702
861,2.373899274,6.371981103,4.39800643,77.01546054,72.3326544
585,2.424853716,7.695715734,1.147771153,77.51498856,82.63052158
636,5.234647497,6.997737265,2.437041711,74.87293194,84.00419053
695,2.341005217,4.103370196,2.214481623,76.67746107,70.95017432
586,3.201428625,6.238380626,2.00139433,75.47012258,83.80766014
432,2.811829591,5.35899159,1.086841621,77.50252572,73.61404727
412,4.730226649,6.713341851,1.486604454,77.17364879,84.30883022
942,2.481242902,1.924220593,1.441729211,75.3926676,89.5584859
540,2.391632884,4.379837122,2.035598295,76.70255691,77.04405997
1003,2.231695529,8.610207818,2.883572818,81.49568503,86.48168215
651,3.127390229,5.67178589,2.85737423,76.73723856,65.35913853
424,3.047965177,7.695796997,2.601273619,74.9923191,80.58099891
524,4.073009315,6.866104012,1.351965246,75.71836487,86.26080871
